STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
342,Huynh Van Nhi,B21DCCN095,9.5,4.0,4.2,3.2,5.2
343,Pham Van Ngoc,B23DCKH514,9.4,8.9,5.4,9.5,8.3
344,Phan Duc Hieu,B23DCAT886,7.9,2.6,4.1,1.5,4.0
345,Ngo Cong Bao,B22DCAT748,8.5,1.6,6.5,9.5,6.5
346,Huynh Bao Linh,B22DCAT507,9.4,7.0,2.4,0.7,4.9
347,Dinh Dinh Quan,B21DCPT423,6.3,9.0,9.7,9.0,8.5
348,Doan Dinh Dung,B23DCAT547,8.1,2.1,7.3,0.8,4.6
349,Nguyen Manh Long,B21DCKT485,8.0,9.6,6.5,8.5,8.2
350,Vu Thi Viet,B22DCBC747,6.1,7.6,0.4,4.3,4.6
351,Dang Thu Vy,B23DCAT715,6.6,8.2,3.2,9.4,6.8
352,Pham Quang Linh,B21DCVT022,8.4,5.3,1.0,9.1,5.9
353,Tran Quoc Ly,B24DCBC966,8.5,9.0,6.6,0.1,6.1
354,Ta Xuan Nga,B24DCKT526,9.8,1.0,4.9,9.8,6.4
355,Nguyen Cong Ha,B24DCBC287,8.6,8.7,4.5,9.2,7.7
356,Vo Bao Linh,B24DCKT384,8.4,8.5,1.0,2.6,5.1
357,Mai Huu Long,B24DCPT886,8.3,7.0,5.4,6.3,6.8
358,Huynh Van Linh,B23DCKH897,7.1,1.9,4.1,8.6,5.4
359,Hoang Manh Tu,B21DCFT215,7.1,4.9,3.1,9.4,6.1
360,Ta Xuan Huy,B22DCVT150,9.6,6.0,4.1,6.5,6.5
361,Ly Minh Thang,B21DCCN717,8.2,0.6,1.4,1.0,2.8
362,Duong Thanh Quang,B22DCBC424,8.8,8.5,4.2,0.9,5.6
363,Ta Quoc Viet,B22DCBC704,8.2,8.1,0.8,6.8,6.0
364,Nguyen Cong An,B21DCKT476,8.4,3.6,6.0,6.2,6.0
365,Phan Gia Hoa,B22DCAT387,8.2,7.1,4.0,3.7,5.7
366,Mai Quoc Duy,B23DCQT235,6.9,1.6,4.2,9.7,5.6
367,Ta Quoc Phuc,B22DCFT356,9.0,6.0,1.6,2.8,4.9
368,Mai Huu Quang,B24DCAT291,8.6,6.2,0.1,8.3,5.8
369,Ly Quang Ly,B24DCMR197,9.6,5.8,3.6,6.7,6.4
370,Pham Minh Duy,B23DCVT372,7.8,1.5,2.6,0.2,3.0
371,Hoang Gia Trung,B22DCFT732,9.8,4.4,9.4,5.7,7.3
372,Huynh Bao Dung,B24DCMR539,8.5,6.9,1.0,1.2,4.4
373,Dang Dinh An,B21DCCN382,9.3,9.1,6.3,9.4,8.5
374,Ngo Bao Chau,B22DCFT924,7.2,7.1,2.9,5.4,5.7
375,Vo Quang Phong,B23DCCN039,6.0,2.5,3.6,3.8,4.0
376,Mai Gia Ha,B24DCCN084,7.6,6.0,4.9,1.4,5.0
377,Pham Xuan Ly,B24DCAT606,9.2,5.4,2.5,6.1,5.8
378,Ly Dinh Yen,B24DCFT257,6.9,5.8,5.0,9.3,6.8
379,Pham Manh Quang,B24DCBC131,7.6,2.5,0.3,0.1,2.6
380,Duong Cong Ngan,B23DCAT826,6.7,5.8,3.6,6.8,5.7
381,Dinh Thi Huong,B24DCMR644,7.9,6.0,9.9,3.2,6.8
382,Ngo Minh Hai,B21DCVT975,8.7,3.5,1.5,6.1,4.9
383,Doan Van Son,B23DCAT492,6.9,7.5,7.9,1.1,5.9
384,Vu Manh Tu,B21DCBC675,6.7,8.9,8.5,6.1,7.6
385,Ngo Duc Thao,B24DCFT804,8.7,1.5,7.9,6.2,6.1
386,Dang Cong Linh,B22DCQT646,8.7,4.1,1.3,8.3,5.6
387,Vu Minh Hai,B23DCBC445,9.9,6.1,5.5,7.5,7.2
388,Ho Cong Vy,B23DCPT559,7.7,9.4,2.7,3.3,5.8
389,Phan Thanh Huy,B24DCAT921,9.2,3.0,4.7,5.4,5.6
390,Tran Quang Linh,B22DCMR150,8.0,8.5,6.4,3.9,6.7
391,Vu Thanh Lan,B21DCKT793,6.5,9.0,10.0,0.9,6.6
392,Pham Manh An,B24DCCN015,7.5,6.7,1.1,1.8,4.3
393,Ta Manh Bao,B22DCPT198,8.7,8.2,4.9,7.8,7.4
394,Nguyen Van Quan,B23DCVT656,7.3,0.8,8.3,1.7,4.5
395,Ngo Thu Yen,B23DCPT184,7.7,2.4,6.2,1.3,4.4
396,Ho Van Phong,B24DCMR696,9.4,1.3,5.7,7.8,6.1
397,Vu Thu Hoa,B22DCPT197,6.3,8.0,7.8,8.2,7.6
398,Tran Thi Viet,B23DCVT747,9.6,7.5,5.7,1.8,6.2
399,Bui Duc Thao,B21DCMR631,8.1,5.3,7.7,1.3,5.6
400,Pham Bao Hieu,B24DCQT708,9.8,0.6,2.1,5.6,4.5
401,Phan Manh Dung,B23DCKH804,6.5,2.6,9.6,0.0,4.7
402,Nguyen Thanh Hai,B24DCPT130,6.7,3.6,7.9,4.2,5.6
403,Huynh Quang Phong,B24DCCN128,7.2,6.2,7.0,5.3,6.4
404,Duong Thanh Ha,B24DCKH178,7.9,9.0,6.7,8.9,8.1
405,Le Dinh Mai,B24DCBC652,9.3,5.8,5.8,0.1,5.3
406,Nguyen Minh Ly,B23DCAT917,7.9,6.0,1.8,4.8,5.1
407,Huynh Thanh Trang,B21DCKH872,8.9,2.6,9.9,1.4,5.7
408,Dinh Manh Phuc,B24DCCN590,6.1,5.8,7.2,6.2,6.3
409,Dang Thu Duy,B24DCQT029,8.8,7.4,5.6,9.5,7.8
410,Dinh Thi Trung,B21DCPT292,6.0,1.1,3.6,8.8,4.9
411,Doan Ngoc Ngoc,B24DCKH027,6.2,4.6,5.9,1.6,4.6
412,Pham Thi Hieu,B23DCMR243,7.9,0.4,2.7,7.2,4.5
413,Le Thi Viet,B23DCKT659,6.8,3.6,0.9,1.9,3.3
414,Huynh Bao Phuc,B23DCKT594,6.8,6.3,0.6,5.0,4.7
415,Dang Quang An,B22DCVT879,6.1,1.1,7.1,5.9,5.0
416,Duong Ngoc Tu,B23DCBC288,6.5,4.7,8.2,3.1,5.6
417,Doan Minh Phong,B23DCQT801,9.2,4.6,6.2,2.3,5.6
418,Phan Gia Linh,B21DCKT586,7.2,9.3,8.8,7.6,8.2
419,Ho Van Hieu,B23DCFT152,7.4,9.9,1.0,1.4,4.9
420,Ngo Gia Yen,B22DCKT373,9.4,3.9,1.7,1.1,4.0
421,Nguyen Thi Lan,B22DCVT423,10.0,2.8,8.0,0.6,5.4
422,Vo Manh Bao,B23DCVT648,9.5,5.3,3.8,6.5,6.3
423,Vu Quang Binh,B21DCCN176,9.7,6.2,8.1,5.9,7.5
424,Le Duc Phuong,B21DCBC765,8.1,7.5,8.5,3.0,6.8
425,Hoang Duc Hung,B22DCKH046,8.1,7.0,7.8,2.0,6.2
426,Le Quang Trung,B24DCKT013,7.2,7.6,2.3,4.9,5.5
427,Nguyen Minh Vy,B23DCAT451,6.3,6.5,9.0,6.9,7.2
428,Ta Thu Mai,B21DCKT012,8.5,1.7,4.8,2.5,4.4
429,Nguyen Minh Mai,B23DCCN193,7.7,3.7,8.4,7.3,6.8
430,Huynh Ngoc Hung,B23DCCN090,8.6,7.1,9.2,6.3,7.8
431,Hoang Xuan Dung,B22DCQT283,7.7,3.3,0.1,6.2,4.3
432,Hoang Manh Huong,B22DCVT483,7.1,6.2,2.7,5.4,5.3
433,Pham Cong Dung,B24DCAT688,9.8,2.8,0.2,0.8,3.4
434,Ta Duc Hung,B21DCKT054,7.0,5.6,2.7,0.4,3.9
435,Bui Duc Ngoc,B24DCAT243,9.8,8.0,1.4,3.2,5.6
436,Ngo Quang Ngan,B23DCQT555,6.0,7.5,0.1,9.5,5.8
437,Doan Bao Chi,B21DCCN487,7.6,0.9,5.7,0.1,3.6
438,Hoang Thanh Chi,B22DCBC782,8.9,9.4,8.0,0.8,6.8
439,Hoang Cong Thang,B23DCBC601,9.4,3.0,3.2,6.4,5.5
440,Ngo Bao Nga,B24DCMR869,7.4,3.5,4.3,9.8,6.2
441,Phan Duc Hieu,B24DCVT811,9.2,6.3,9.1,0.8,6.4
442,Ly Quoc Hieu,B24DCAT295,9.6,1.2,7.7,7.3,6.5
443,Hoang Cong Hai,B21DCPT601,8.9,5.7,6.5,0.7,5.5
444,Tran Huu Son,B22DCBC135,8.4,1.4,4.3,3.2,4.3
445,Le Quang Quan,B22DCVT528,6.2,6.6,4.3,8.8,6.5
446,Dang Thu An,B22DCAT681,8.7,5.1,9.3,6.8,7.5
447,Doan Cong An,B24DCFT685,9.9,1.7,6.4,0.5,4.6
448,Ngo Quang Nhi,B22DCMR095,7.9,0.4,4.8,4.0,4.3
449,Phan Duc Nam,B21DCVT246,8.8,3.1,3.9,6.6,5.6
450,Ho Ngoc Dung,B24DCMR676,10.0,9.2,2.2,6.4,6.9
451,Mai Minh Quan,B22DCAT264,6.1,1.7,1.9,3.2,3.2
452,Huynh Quang Hoa,B22DCFT541,6.9,4.3,2.2,4.0,4.3
453,Mai Cong Khanh,B22DCBC601,7.0,3.4,2.0,2.5,3.7
454,Do Huu Vy,B21DCAT294,9.5,8.2,5.9,0.3,6.0
455,Phan Thu Vy,B22DCVT929,9.8,6.2,1.6,6.0,5.9
456,Ta Duc Phong,B24DCKT814,7.2,9.8,4.0,9.1,7.5
457,Phan Van Thao,B24DCFT882,8.9,7.6,7.6,9.4,8.4
458,Le Bao Trung,B24DCQT886,7.2,2.3,8.7,8.5,6.7
459,Hoang Minh Tam,B23DCVT118,7.5,7.7,3.2,9.4,6.9
460,Ta Huu Ha,B21DCAT797,8.8,0.2,4.4,3.3,4.2
461,Phan Van Viet,B23DCVT964,6.4,9.4,7.2,8.3,7.8
462,Ho Dinh Quan,B21DCMR330,7.2,1.7,5.2,4.8,4.7
463,Vo Thi Tu,B24DCFT606,6.2,4.1,9.9,0.2,5.1
464,Huynh Thanh Hoa,B21DCQT795,7.9,9.5,8.1,0.6,6.5
465,Tran Dinh Dung,B21DCKT488,8.1,0.1,5.6,6.8,5.1
466,Duong Dinh Lan,B23DCKH677,8.3,4.8,9.7,8.3,7.8
467,Huynh Gia Quang,B24DCMR641,9.6,3.9,0.8,4.4,4.7
468,Mai Ngoc Nam,B24DCAT109,9.7,8.0,1.0,9.8,7.1
469,Dang Quang Minh,B22DCBC225,8.7,3.3,2.1,7.2,5.3
470,Dinh Thanh Hoa,B22DCBC215,8.8,0.1,2.5,1.2,3.1
471,Do Thanh Duy,B22DCBC744,9.5,0.5,4.2,0.4,3.6
472,Nguyen Manh Dung,B24DCCN665,8.7,9.8,1.8,0.6,5.2
473,Dang Gia Minh,B22DCKT105,6.1,6.4,1.5,0.4,3.6
474,Huynh Van Chi,B21DCQT510,7.5,2.5,0.1,9.1,4.8
475,Bui Minh Ly,B23DCVT558,7.3,2.5,2.7,0.7,3.3
476,Dang Xuan Dung,B23DCMR281,6.8,7.7,5.7,8.4,7.2
477,Huynh Manh Lan,B21DCQT449,7.4,3.7,3.3,2.0,4.1
478,Bui Quang Giang,B22DCMR440,7.3,3.7,9.5,1.0,5.4
479,Hoang Bao Mai,B23DCKH161,8.2,6.5,7.1,3.3,6.3
480,Hoang Bao Yen,B21DCKH885,9.7,9.8,0.1,9.4,7.2
481,Nguyen Ngoc Nga,B24DCKT227,8.0,2.6,1.9,3.6,4.0
482,Ho Thanh Ngan,B24DCMR121,7.7,9.9,4.1,7.1,7.2
483,Huynh Van Ngoc,B24DCCN762,9.4,8.6,8.8,1.5,7.1
484,Ly Cong Trang,B22DCMR307,9.7,9.7,5.7,8.7,8.4
485,Tran Thi Hai,B23DCBC743,8.8,7.6,0.9,9.6,6.7
486,Phan Van Phuc,B22DCBC975,7.9,0.3,8.9,9.8,6.7
487,Mai Quoc Hieu,B21DCBC001,8.7,9.3,5.3,3.9,6.8
488,Ngo Dinh Phuc,B21DCQT262,6.4,6.1,6.8,7.2,6.6
489,Bui Gia Bao,B23DCPT846,9.4,1.2,4.6,7.7,5.7
490,Mai Bao An,B21DCKH158,9.0,3.9,1.6,0.8,3.8
491,Do Dinh Viet,B21DCMR717,7.2,7.1,8.9,1.4,6.2
492,Do Thi Mai,B23DCAT935,8.3,6.6,3.7,6.7,6.3
493,Dinh Manh Quan,B22DCKH258,7.1,5.2,6.1,6.7,6.3
494,Mai Quang Phuong,B21DCPT392,6.8,2.2,4.5,6.8,5.1
495,Vu Cong Tam,B24DCAT748,6.1,0.4,4.2,3.8,3.6
496,Pham Quang Hung,B23DCQT650,9.8,5.1,7.0,0.9,5.7
497,Ta Manh Vy,B24DCMR001,10.0,2.9,0.0,5.9,4.7
498,Vu Thu Lan,B23DCCN861,6.4,0.6,7.2,0.3,3.6
499,Mai Duc Ly,B23DCPT771,6.8,5.4,2.2,5.0,4.8
500,Ho Ngoc Linh,B22DCCN386,9.7,0.9,8.5,2.2,5.3
501,Ho Ngoc Nga,B24DCBC809,8.5,3.8,0.7,4.4,4.3
502,Duong Ngoc Nam,B24DCPT718,9.0,5.2,9.0,5.7,7.2
503,Mai Thi Dung,B22DCFT153,6.0,5.8,6.4,2.4,5.2
504,Doan Ngoc Long,B23DCCN650,6.9,5.6,4.3,5.9,5.7
505,Hoang Bao Tam,B23DCCN564,9.5,1.5,8.2,6.8,6.5
506,Vo Dinh Hung,B23DCAT207,8.8,1.0,7.0,6.9,5.9
507,Pham Thi Quan,B21DCFT658,7.7,8.0,3.6,8.2,6.9
508,Ta Duc Phuong,B23DCMR376,9.6,6.7,4.3,8.4,7.2
509,Dang Bao Nga,B22DCQT377,8.0,6.1,8.8,8.1,7.8
510,Dinh Huu Nga,B22DCPT688,7.7,9.2,7.1,0.9,6.2
511,Huynh Thu Binh,B22DCFT421,9.7,8.3,2.2,1.8,5.5
512,Ho Thanh Anh,B24DCPT029,9.7,9.4,5.8,3.4,7.1
513,Ho Van Phuc,B21DCBC769,8.1,6.2,0.6,3.2,4.5
514,Huynh Xuan Ngoc,B24DCCN423,9.4,9.5,9.8,8.1,9.2
515,Ho Manh Binh,B21DCKH401,9.7,9.8,5.6,1.0,6.5
516,Vu Bao Nga,B21DCMR655,7.9,7.2,1.0,6.7,5.7
517,Dang Quoc Lan,B23DCFT628,9.9,4.4,7.5,5.4,6.8
518,Dang Gia Yen,B24DCFT534,7.7,0.8,0.8,9.3,4.7
519,Ngo Huu Linh,B22DCAT891,9.6,0.9,2.6,9.0,5.5
520,Doan Gia Anh,B22DCMR118,7.4,6.9,4.3,7.1,6.4
521,Huynh Dinh Chi,B22DCCN433,9.5,7.0,1.8,0.3,4.7
522,Le Xuan Phuong,B21DCKT587,8.2,6.1,0.8,5.0,5.0
523,Bui Thi Long,B23DCKT239,7.5,1.1,2.6,8.9,5.0
524,Pham Minh Tu,B21DCVT293,7.0,8.1,0.2,7.3,5.6
525,Dinh Van Tuan,B21DCCN123,8.0,1.0,8.5,8.3,6.5
526,Le Huu Bao,B24DCFT571,9.5,2.5,3.7,8.6,6.1
527,Dinh Thu Yen,B24DCQT040,7.4,8.5,8.8,5.0,7.4
528,Huynh Dinh Ngan,B22DCCN374,9.8,3.0,7.4,5.6,6.5
529,Do Thi Hieu,B22DCMR467,6.2,4.3,9.9,1.3,5.4
530,Mai Xuan Quan,B22DCCN299,9.7,9.1,9.0,2.0,7.4
531,Vu Bao Huy,B21DCCN495,8.5,0.6,2.1,5.9,4.3
532,Vo Minh Tu,B22DCMR091,6.7,8.8,2.7,7.0,6.3
533,Le Manh Trang,B23DCKH253,7.4,9.5,3.4,3.0,5.8
534,Huynh Duc Lan,B21DCMR841,6.3,7.0,0.2,5.8,4.8
535,Hoang Van Trung,B21DCBC229,9.6,9.6,9.1,9.6,9.5
536,Duong Thi Phuc,B24DCKT399,6.6,2.7,0.3,8.1,4.4
537,Nguyen Quoc Chau,B22DCMR518,8.3,2.2,5.0,4.5,5.0
538,Dinh Ngoc Ngoc,B23DCMR686,8.1,1.6,0.6,7.6,4.5
539,Doan Duc Ngoc,B23DCVT748,8.2,1.7,0.2,6.5,4.1
540,Ly Thi Nhi,B22DCPT551,8.9,5.3,1.6,9.2,6.2
541,Vo Manh Huong,B23DCKH823,7.1,0.4,9.5,5.0,5.5
542,Phan Ngoc Chau,B22DCVT703,6.9,0.0,2.7,7.5,4.3
543,Hoang Quang Khanh,B21DCVT092,9.9,6.3,2.0,0.9,4.8
544,Vu Quoc Ngan,B21DCKT824,9.1,7.3,8.0,3.1,6.9
545,Dang Quoc Long,B22DCKH810,7.4,2.5,6.0,1.3,4.3
546,Bui Minh Phong,B21DCMR886,8.8,6.6,1.7,2.0,4.8
547,Tran Dinh Viet,B21DCKH883,9.2,8.1,3.1,0.9,5.3
548,Nguyen Quoc Tuan,B22DCKT341,7.2,7.6,1.2,5.1,5.3
549,Phan Thi Bao,B23DCQT160,9.4,0.2,7.9,1.3,4.7
550,Duong Manh Linh,B21DCKT143,7.6,1.3,9.7,4.2,5.7
551,Ly Bao Dung,B24DCMR153,8.3,8.0,7.6,6.8,7.7
552,Le Van Hung,B24DCPT900,7.1,5.9,0.5,4.3,4.5
553,Doan Quang Thao,B22DCMR347,6.8,3.3,9.3,3.2,5.6
554,Bui Thanh Mai,B22DCKH407,9.6,0.2,3.9,2.4,4.0
555,Dang Thu Ly,B21DCMR908,9.6,9.3,7.4,8.2,8.6
556,Vu Thu Linh,B22DCCN549,9.8,7.9,4.7,9.6,8.0
557,Duong Xuan Thang,B24DCFT741,6.0,5.6,8.8,4.0,6.1
558,Doan Minh Vy,B23DCKH153,7.6,3.3,6.6,6.6,6.0
559,Ho Cong Ha,B22DCCN554,10.0,5.2,4.9,1.2,5.3
560,Hoang Xuan Linh,B24DCKH167,10.0,9.1,4.8,6.0,7.5
561,Vu Van Phuc,B24DCKT667,8.8,6.8,3.6,2.3,5.4
562,Ngo Huu Khanh,B21DCVT636,8.3,3.2,7.0,6.3,6.2
563,Ho Cong Ly,B21DCVT750,7.4,3.4,6.0,0.7,4.4
564,Mai Manh Hieu,B23DCBC665,6.5,1.6,7.3,1.0,4.1
565,Pham Gia Vy,B23DCKH801,6.3,2.0,3.6,8.3,5.1
566,Huynh Quang Giang,B22DCMR710,9.2,2.3,5.7,3.4,5.1
567,Dinh Thi Dung,B24DCKT983,8.1,7.8,5.5,6.4,6.9
568,Nguyen Gia Khanh,B21DCBC412,9.7,4.7,3.0,3.9,5.3
569,Tran Van Duy,B21DCBC964,7.9,5.3,1.3,3.5,4.5
570,Phan Thanh Binh,B22DCKH786,9.2,4.5,0.6,4.6,4.7
571,Hoang Manh Quang,B22DCBC702,7.8,0.8,2.2,6.9,4.4
572,Bui Thanh Phuc,B22DCKT703,9.2,0.2,1.6,4.5,3.9
573,Ho Dinh Viet,B22DCCN879,6.7,5.6,0.5,7.0,5.0
574,Ngo Xuan Bao,B24DCCN490,6.4,2.6,4.6,3.9,4.4
575,Ngo Gia Binh,B23DCFT403,8.1,5.2,7.0,3.8,6.0
576,Tran Quang Nga,B22DCMR495,9.7,8.0,8.6,4.5,7.7
577,Vo Quoc Chau,B22DCFT983,9.9,7.2,4.7,6.4,7.1
578,Bui Ngoc Duy,B22DCBC653,8.7,6.9,2.2,7.2,6.2
579,Doan Huu Huy,B24DCVT230,6.1,6.0,9.8,1.7,5.9
580,Vo Manh Huong,B23DCBC105,8.3,5.7,9.7,1.6,6.3
581,Bui Duc Ngan,B23DCKH534,7.0,8.8,7.1,3.0,6.5
582,Doan Cong Quang,B21DCCN679,9.4,0.3,9.4,1.8,5.2
583,Nguyen Thanh Ha,B23DCPT305,6.1,9.4,2.9,1.4,4.9
584,Ly Thu Duy,B21DCVT764,6.9,4.4,1.2,2.0,3.6
585,Le Minh Tu,B23DCQT823,9.8,8.4,6.2,3.2,6.9
586,Phan Manh Hung,B23DCCN363,10.0,5.6,4.3,2.5,5.6
587,Huynh Quoc Tu,B24DCFT146,8.0,1.4,6.4,1.8,4.4
588,Do Ngoc Ngan,B21DCKT847,6.0,1.5,3.0,7.3,4.5
589,Tran Van Tu,B24DCAT015,7.9,1.3,9.8,8.5,6.9
590,Ngo Huu Phuc,B23DCKH497,7.0,8.1,6.6,7.6,7.3
591,Ta Huu Tuan,B23DCAT514,7.1,3.3,9.4,8.4,7.0
592,Nguyen Ngoc Tu,B23DCQT687,9.2,1.0,2.3,2.7,3.8
593,Nguyen Thanh Lan,B23DCQT596,7.5,2.5,1.5,8.5,5.0
594,Ho Bao Khanh,B24DCCN282,9.9,1.2,1.9,4.4,4.3
595,Dang Thu Chi,B21DCMR292,7.5,1.8,8.0,5.6,5.7
596,Huynh Duc Trang,B22DCBC787,6.3,9.3,8.2,1.6,6.4
597,Phan Xuan Chau,B21DCMR876,7.4,5.1,7.4,2.9,5.7
598,Ngo Thu Quan,B23DCPT737,8.3,5.7,1.2,5.6,5.2
599,Ngo Quoc Ngan,B21DCPT904,9.0,8.1,3.1,7.9,7.0
600,Do Bao Ly,B23DCKT510,6.7,9.2,5.6,4.2,6.4
601,Ngo Gia Son,B22DCFT206,8.0,8.2,7.8,0.9,6.2
602,Duong Bao Anh,B21DCQT489,6.0,8.6,1.6,7.2,5.8
603,Nguyen Gia Linh,B24DCPT592,8.4,2.5,2.5,7.7,5.3
604,Dang Thu Minh,B23DCAT340,6.5,7.3,0.1,5.8,4.9
605,Vu Quang Khanh,B23DCAT434,9.5,1.4,0.2,8.9,5.0
606,Le Thi Minh,B22DCKT627,6.9,4.1,0.9,6.9,4.7
607,Ho Minh Trung,B21DCQT507,8.2,7.8,0.2,7.4,5.9
608,Ngo Thanh Dung,B23DCQT348,6.8,7.4,1.6,9.4,6.3
609,Hoang Thanh Phuong,B22DCVT207,9.2,8.2,0.6,5.3,5.8
610,Nguyen Duc An,B23DCMR184,8.8,8.6,3.0,1.7,5.5
611,Mai Manh Chi,B23DCKT341,7.4,3.8,2.7,7.8,5.4
612,Ngo Thi Minh,B22DCPT997,6.0,2.1,8.4,6.6,5.8
613,Duong Thanh Ha,B22DCAT712,8.5,3.1,6.1,9.8,6.9
614,Phan Xuan Hoa,B23DCAT654,9.7,6.0,6.3,6.2,7.0
615,Ngo Duc Ly,B21DCVT365,6.1,6.5,0.5,5.1,4.5
616,Le Cong Huy,B21DCFT913,8.3,2.7,2.0,1.6,3.6
617,Bui Thanh Phuong,B21DCCN303,9.9,7.2,6.0,0.8,6.0
618,Dang Quoc Phuong,B24DCKT745,6.6,8.4,7.8,7.4,7.6
619,Mai Duc Nhi,B22DCMR242,6.0,6.9,0.5,4.8,4.5
620,Ngo Thi Huy,B23DCMR366,8.2,8.7,9.5,7.2,8.4
621,Doan Gia Ly,B23DCQT270,6.5,0.5,4.5,7.7,4.8
622,Doan Quoc Chau,B24DCMR391,8.2,1.0,5.2,2.8,4.3
623,Vu Xuan Chi,B21DCBC511,8.8,6.1,1.4,6.8,5.8
624,Duong Manh Chau,B21DCAT577,7.0,6.0,6.6,6.5,6.5
625,Vu Manh Nga,B23DCBC311,6.7,9.5,7.6,8.4,8.0
626,Hoang Thu Trang,B21DCBC476,7.0,1.2,5.9,4.6,4.7
627,Vo Huu Vy,B24DCVT167,7.8,1.2,8.5,9.6,6.8
628,Hoang Quoc Chau,B21DCBC020,7.6,8.7,5.6,2.9,6.2
629,Pham Ngoc An,B23DCAT443,6.5,1.5,4.4,3.5,4.0
630,Ly Bao Phuc,B22DCVT355,7.0,9.3,9.5,7.4,8.3
631,Vo Bao Tam,B21DCMR312,7.1,4.8,8.0,8.6,7.1
632,Doan Quoc Minh,B24DCAT248,6.6,2.8,7.2,2.1,4.7
633,Duong Manh Phong,B21DCBC096,9.1,1.7,1.2,2.1,3.5
634,Ngo Quoc Hung,B23DCBC762,7.5,8.0,3.5,6.4,6.3
635,Bui Thu Quang,B21DCQT339,6.8,5.2,5.8,4.9,5.7
636,Ho Quang Nhi,B21DCFT544,7.3,6.7,6.4,1.1,5.4
637,Pham Dinh Giang,B21DCVT105,9.6,3.1,5.6,10.0,7.1
638,Pham Quang Phong,B24DCMR599,6.1,2.4,8.4,2.6,4.9
639,Le Minh Lan,B23DCPT727,7.4,1.2,7.7,0.5,4.2
640,Nguyen Van Nga,B24DCMR238,8.8,2.0,3.8,2.0,4.2
641,Dinh Thu Trung,B22DCMR271,8.3,7.8,8.2,0.9,6.3
642,Duong Duc Tu,B24DCKT735,7.8,3.2,6.1,9.7,6.7
643,Huynh Cong Tu,B22DCPT568,8.9,6.8,2.0,1.1,4.7
644,Pham Thanh Ha,B22DCMR153,6.7,1.2,0.7,9.7,4.6
645,Dang Xuan Tu,B22DCVT970,9.7,0.7,7.3,3.1,5.2
646,Huynh Cong Vy,B23DCAT467,8.6,5.8,5.1,0.9,5.1
647,Vu Huu Son,B24DCAT922,9.5,6.3,8.7,7.3,8.0
648,Ta Dinh Dung,B24DCVT673,9.0,9.4,3.0,7.6,7.2
649,Dinh Quoc Huong,B21DCQT824,6.5,9.0,6.8,8.6,7.7
650,Bui Bao Ha,B23DCFT608,8.1,2.5,9.9,4.2,6.2
651,Vu Manh Nhi,B21DCAT386,9.9,8.2,6.8,6.5,7.9
652,Nguyen Thu Son,B24DCMR495,8.7,3.7,8.3,8.8,7.4
653,Le Duc Huong,B21DCFT559,6.5,9.6,9.3,0.8,6.6
654,Phan Xuan Yen,B23DCFT994,8.5,6.1,0.4,7.4,5.6
655,Ngo Cong Duy,B22DCVT521,9.9,8.9,9.8,8.0,9.2
656,Duong Cong Thao,B22DCPT754,9.7,6.8,4.7,8.3,7.4
657,Tran Thu Chi,B23DCPT521,6.6,4.9,1.4,2.5,3.9
658,Ta Quang Trung,B24DCFT236,6.7,3.3,2.9,1.8,3.7
659,Dinh Cong Chi,B21DCFT698,6.6,2.0,0.5,1.9,2.8
660,Tran Thanh Ly,B22DCQT375,6.1,0.4,5.2,1.6,3.3
661,Pham Bao Nhi,B24DCFT862,10.0,0.6,2.1,9.9,5.7
662,Phan Van Hieu,B22DCKT958,8.8,5.3,8.6,5.2,7.0
663,Ly Bao Binh,B23DCFT100,8.5,7.4,9.0,5.8,7.7
664,Ly Quoc Lan,B24DCQT224,9.8,4.5,8.8,2.8,6.5
665,Vu Minh Khanh,B21DCPT345,7.9,9.3,8.6,7.6,8.4
666,Hoang Manh Mai,B23DCVT281,7.6,0.5,6.9,4.3,4.8
667,Dinh Van Nam,B22DCFT810,7.4,7.3,5.2,5.1,6.2
668,Ly Thu Huy,B21DCAT146,7.8,8.5,6.9,9.3,8.1
669,Huynh Ngoc Quan,B22DCVT943,9.8,9.5,4.9,0.9,6.3
670,Ngo Ngoc Yen,B22DCAT176,8.9,0.5,2.5,2.2,3.5
671,Ngo Quoc Tu,B21DCCN883,6.5,5.4,8.0,3.2,5.8
672,Pham Quang Nam,B22DCCN882,8.7,6.5,6.6,8.2,7.5
673,Ta Duc Phuong,B22DCBC587,7.2,9.2,4.3,4.2,6.2
674,Bui Quang Duy,B21DCCN174,9.9,4.2,1.8,1.3,4.3
675,Ly Xuan Thao,B24DCKH299,9.2,2.1,1.0,5.1,4.3
676,Le Duc Linh,B23DCKH085,9.0,3.1,7.6,9.4,7.3
677,Phan Xuan Trung,B24DCFT077,6.2,4.8,3.0,3.0,4.2
678,Nguyen Minh Chau,B24DCAT969,8.5,5.3,2.6,4.5,5.2
679,Vo Huu Trang,B23DCBC175,8.0,9.7,1.4,4.7,5.9
680,Ho Manh Phuong,B21DCMR022,6.7,3.9,2.9,6.9,5.1
681,Phan Manh Bao,B21DCKT717,9.7,0.2,4.0,6.7,5.1
682,Tran Dinh Binh,B22DCVT928,6.6,1.6,6.5,3.0,4.4
683,Ta Xuan Lan,B24DCFT132,8.4,1.6,2.5,4.5,4.2
